featureid	Intercept	C(mouse_type, Treatment('control'))[T.vancomycin]	C(mouse_type, Treatment('control'))[T.wound]
GO:0004665	1.097208620667475	-0.035735611774791565	0.7214500173229474
GO:0004668	1.1452299371957952	-0.12714231570141443	0.6250959499973554
GO:0004672	-0.31375276887415104	1.2422673125110375	1.537306146253993
GO:0004673	2.0941643730402166	-1.3389487843670143	0.3525359048742551
GO:0004674	-0.2297013982534235	1.3583996910892235	1.2414498492378492
GO:0004712	-0.39277970635889226	1.0868253130756127	1.2489339276451368
GO:0004713	-1.749893544554693	-2.194067297474314	0.45603158466999716
GO:0004714	-1.898706792235357	-5.520536242023875	1.770644621481349
GO:0004715	1.4198669210672552	0.8645924348674523	0.9949249788421888
GO:0004719	-1.8071392759084528	1.4635853190265404	-4.2544149593215685
GO:0004721	-1.7419432386159723	0.8632731456599938	-2.1367692188125353
GO:0004722	1.7293553367853338	-0.16601419259684214	0.69890648268645
GO:0004725	1.87222373640539	-0.47615244795458445	0.5622710208642978
GO:0004730	-4.563897488951666	-0.48381161500589975	0.5794264278609056
GO:0004731	-1.6638215764760798	0.46646356771809927	0.8392560347217817
GO:0004733	0.6464332357645208	-0.13718352277653345	0.641985782911231
GO:0004735	1.5599972025156195	-0.4366373996891273	0.5541494703154761
GO:0004736	-4.231867192625982	-0.139403661683966	-0.2870356873374682
GO:0004739	-1.2691086515188044	1.2282368559680688	-1.5605601505141955
GO:0004742	-3.6353477224111383	0.48775249908788076	-2.5916485027175646
GO:0004743	0.44302332556249446	1.330590071185659	1.263123468985011
GO:0004746	0.3740004316568548	0.25450471232755056	0.7312085493702192
GO:0004747	-1.4207490667104548	1.6958294529758202	0.19228927933161444
GO:0004748	1.649642826676386	0.2260816116176354	0.4427565201420087
GO:0004749	1.1513687387705023	0.5202388782344567	0.7716642930406827
GO:0004750	-0.5660074933767145	1.1291403193317162	1.0479471250671644
GO:0004751	-1.8625992521047419	1.4601151366077172	-0.8942858413558703
GO:0004756	-1.485123036742193	0.8041079659305321	-1.6380681232314807
GO:0004764	-0.2668117269277399	1.223955573543142	1.269624786009242
GO:0004765	-0.9029120191335505	1.242675604327749	1.3186324998039503
GO:0004766	-1.8511151059865778	0.7802409548602807	-0.08277051008755976
GO:0004775	1.362303377747553	0.41266450475079886	0.7695579692024488
GO:0004781	0.5909959093332464	1.2489604372821557	1.1884702011245984
GO:0004783	0.17375171339513606	1.174810351832937	1.2135271593231458
GO:0004784	-0.7762783750295466	1.7174500841937768	1.3071246906418104
GO:0004788	-1.7327059491872614	0.17267067919595114	1.4021683498520154
GO:0004789	0.8671740309000189	0.31243995021207205	0.8421657546657819
GO:0004791	-0.1164046510457819	1.3156705517612206	1.186192886461665
GO:0004792	-1.6399940236806696	0.8040393609843957	-0.31098072088773066
GO:0004794	-1.0119537099599665	1.123865069850515	0.9483337863582868
GO:0004795	-2.49677359902857	1.1870748419605004	0.013871507276942197
GO:0004797	0.4805663839578802	-1.7067666630901588	0.4290850027698774
GO:0004798	-0.7623442395925348	1.4244020600162255	1.2111902996200818
GO:0004799	-1.9092344030141657	0.9654198307834374	0.45094528936331457
GO:0004801	0.4662805811166937	-0.16429643143789896	0.38713279508536047
GO:0004802	-0.8327077611684626	1.149147691234182	0.08696968995516485
GO:0004803	3.9910573974847967	-0.08184025061206945	1.1119796200889844
GO:0004805	-1.7462743505239313	1.2758232970081078	-4.146116657624791
GO:0004807	0.9909905210733587	-0.0790374856151832	0.6879764958519239
GO:0004808	-2.5925582631826227	0.1803844739042031	-3.559225960145543
GO:0004810	-1.6603215917348688	0.8232053537212121	1.0789550110000867
GO:0004812	1.9051706806421453	0.20276263545377127	0.5191717869836587
GO:0004813	2.192747236847895	-0.9223898630298866	0.46347721808140463
GO:0004814	1.992185951828974	0.05525125752313009	0.6877269312042493
GO:0004815	-0.7329286321401423	0.30289274643285147	1.3770908876556653
GO:0004816	0.2972942606210882	1.1447424311481225	1.3248617812294263
GO:0004817	1.8221945778131658	-0.2435541432060493	0.6021398208338518
GO:0004818	1.5124202982187445	-1.7781565766491187	0.5016678213376302
GO:0004819	1.3839770570993597	-2.189390478626658	0.5073653436500329
GO:0004820	0.3169740453958685	1.5614215750537621	1.1772314473289747
GO:0004821	-1.6858390554189508	0.6755608339153047	1.031434939732005
GO:0004822	-0.14427602136133366	1.0566447396121728	1.3506480022568006
GO:0004823	2.665516974091547	-0.20860343982355722	0.5653868597235281
GO:0004824	1.6901186720133001	-1.2194713931240333	0.45778252326433844
GO:0004825	2.2730871454477484	-0.34052654911654123	0.5563285460464407
GO:0004826	2.4735355392694647	-0.3508330266632331	0.6400168030757207
GO:0004827	0.30181396162511653	1.2500503678165185	1.3394712372917432
GO:0004828	0.2554210439920599	1.1970086712680565	1.2104244991440076
GO:0004829	1.8236088768243963	0.11003506372792593	0.747915567387988
GO:0004830	1.34683573400976	-0.05098622743396142	0.7007788284916181
GO:0004831	0.07354223883153743	1.1985771078906762	1.2843430801529188
GO:0004832	1.1633352056741888	1.048252047999929	1.34432305537646
GO:0004833	-2.7491101011037653	0.9990559239230858	-3.4331537917953234
GO:0004834	2.3004891887903387	-0.006364924804140415	0.6677460088629026
GO:0004844	0.5252968088388617	-0.5887839179195655	0.4860343425769109
GO:0004845	-0.708051560759527	1.4266640562854516	1.2606546445984144
GO:0004848	-2.0831884130239313	0.5437473673663842	-0.3795065716605883
GO:0004849	0.22638046896459407	-2.147431669727732	0.35606597505991644
GO:0004850	-1.297259209990484	0.8842328805766808	0.09261058412974066
GO:0004851	-2.3813036664724176	-2.9661777596630348	1.5644226833481092
GO:0004852	0.782431723237055	-1.0566117148556007	0.47611896090691275
GO:0004853	-1.3360127195119684	0.984104933246206	-0.4951718286376696
GO:0004854	-2.2871988996267145	0.48289561460835806	-3.448099060426305
GO:0004855	-2.4757298215627497	0.7249121088824975	-3.3784076408248644
GO:0004856	1.6937327400446112	-2.4876237492717994	0.410198973049571
GO:0004866	2.9646421686411077	0.11628891716821066	0.6017173729140062
GO:0004888	0.8365148321390325	1.3636947293124901	0.7848149552244443
GO:0004930	-5.600598691344244	-1.805239139095713	0.5351157966304321
GO:0004970	-0.5494025930166071	1.4704090971790063	0.5054247989553708
GO:0005048	-2.1829122289419	1.003680767520498	-3.8272585109573107
GO:0005089	-0.6631778463125055	-5.896103678242136	1.4350954457420606
GO:0005186	-4.7300676091909235	0.5141692776523339	-0.586219473252843
GO:0005198	0.6146570459604437	0.9027912039600121	1.1415915056366224
GO:0005242	-1.8440722211599176	-0.2160078864254249	-4.210384769807408
GO:0005247	1.942770840287226	0.6333557982288109	0.8047972782749433
GO:0005249	1.5590230242014105	-0.41762170006411203	0.6170139066178102
GO:0005267	-4.727853177428228	-2.230261383549143	-1.5561858848434191
GO:0005298	-2.8647254689931696	-0.6529299597896827	1.2623074217933912
GO:0005315	3.0848035231828863	0.07691693495137564	0.9012473686832685
GO:0005328	1.7860140815973455	-0.11533632685320505	0.7046611323255796
GO:0005337	1.156619669556635	0.36453172753674856	0.49107012294714636
GO:0005344	-1.2653197034597223	0.7806096095882165	-4.592294140229772
GO:0005351	-0.29281556451318913	1.6914475579105126	-0.6631942228179675
GO:0005354	2.392058254838007	-2.480474291340281	0.35498373352472967
GO:0005355	2.391820789933222	-2.461277065769602	0.3550716354746122
GO:0005381	-0.20822036111353093	0.8762362618289696	-5.420952244172643
GO:0005384	0.2143169656992132	-1.1984893660702003	0.3851313456196088
GO:0005388	2.388941051125544	-0.2505039106764091	0.6356849908131856
GO:0005451	-1.994949696898443	-0.2652862351097358	0.9836881919998426
GO:0005488	0.6929303423166449	0.5752063412509667	-0.041950030694554385
GO:0005506	3.2150085881948645	0.40144548009259573	0.7290333076614637
GO:0005507	1.154703737854975	1.2248834986530053	0.2182445689338941
GO:0005509	3.2154375926256353	-1.2610320429958595	0.3816569312710065
GO:0005518	-2.0808600171804255	-0.4166623931087745	-1.348237557778905
GO:0005524	6.99953234350683	-0.030227905110288944	0.7411394133466978
GO:0005525	4.538759113907831	0.07127476672751776	0.7467125221390027
GO:0005534	-1.1210697873830622	1.4992197174869286	1.14597340070193
GO:0005536	1.0174800173044378	-2.320614395634104	0.4323415770429868
GO:0005542	0.9328526273966009	-1.979028759495188	0.45387718968575186
GO:0005576	4.201860965847986	-1.5943939070858253	0.49305212639754004
GO:0005615	1.5079852358102972	1.1343237776599633	1.1809243723053235
GO:0005618	0.08346736586095638	-1.1877273898281349	1.2759704157013196
GO:0005623	4.093796314358729	-0.3197410683788551	0.564413650450458
GO:0005667	-3.0383790715932673	-4.030589399830271	1.4365163012642164
GO:0005694	2.4063894764185125	0.9343261141620385	1.0150618418354291
GO:0005727	-2.7871240361928766	-1.521335182682444	1.2172090574402112
GO:0005737	6.40488541281225	0.3845465500198113	0.7543044700521726
GO:0005829	2.713342370152491	1.136839570506643	0.15742023431246466
GO:0005835	-1.2858918889760798	0.9563934225879418	-0.026050730119298038
GO:0005839	-1.9379624112844294	1.3998526949725854	-2.2661201194625598
GO:0005840	3.2325716630220587	0.4842465538821923	0.8681127294201154
GO:0005886	5.564541818261164	0.18464711497647635	0.7208862765926618
GO:0005887	3.5456267536282713	0.41323539803845755	0.7919671400684614
GO:0005940	-1.706171391844732	1.0651542563281762	-0.49591438330228144
GO:0005960	-0.12567984902857	-0.788972733513285	0.41751918338720984
GO:0005971	-1.7536438688039606	1.540489973529409	-0.9715519384246569
GO:0005975	6.847616316437739	-1.0466165523685707	0.45924516909306234
GO:0005976	-3.1814740880727594	-0.6818764190830482	0.809063719143321
GO:0005978	1.7359029070139105	0.444013984902929	0.9603372379440565
GO:0005980	1.704874636292475	-1.7672252040066017	0.4419389008778829
GO:0005985	-0.3711048349141901	-1.2759782653011573	1.521014766325404
GO:0005988	-1.607263444304449	0.5298448819957482	1.0306977196831006
GO:0005990	1.1445802465677435	-2.4322608094372047	0.3667884185213346
GO:0005991	2.145155431389826	-0.13958614875452646	0.5322261541384954
GO:0005992	-0.9986809476613825	1.4957152027927147	-3.038218183885167
GO:0005993	-3.214885590910894	-1.8511323313869728	0.6419129311341543
GO:0005996	0.11389005339147396	1.0027982611499535	1.1502168341774244
GO:0005997	1.6937037721872503	-2.487364588276316	0.4102296545404691
GO:0006002	2.508997203469294	-0.3302557449497474	0.6731575741667051
GO:0006004	1.9013659969568426	0.5771101136050927	0.9111349745888013
GO:0006006	1.4098655000925238	-0.008511697844435062	0.5385403479683895
GO:0006007	1.767813564896601	-0.17471973408835062	0.7074620439905424
GO:0006011	0.5848850027322943	1.4117460865817772	0.9555180534023542
GO:0006012	1.7067763820886785	0.5940271634898888	0.8852638169426221
GO:0006013	3.648024031579512	-2.4779565911449684	0.4323048158783216
GO:0006015	-1.4844087346792048	1.3330021519504296	0.9905680283207197
GO:0006021	1.2395352140665228	-2.3246276955761207	0.34315504275744146
GO:0006027	2.246540905594843	-2.4690745453991187	0.3697204753059644
GO:0006044	2.401667358040827	-0.4926577787555946	0.5377938109684486
GO:0006047	-4.948495267271978	-2.4823699574627174	0.7228090330261487
GO:0006048	-0.9185775502919977	1.2819032091937768	0.719505847920825
GO:0006051	-1.5345796331167048	0.9764643330417382	0.6736581414241094
GO:0006064	2.1700735107660467	-1.4659771304287208	0.4441816820997495
GO:0006066	-1.1522215589284723	1.0402324814639794	0.24310471259539312
GO:0006071	-0.725904343962652	1.3735786099277245	0.9745149775642652
GO:0006072	-0.7615436300039118	1.595179619296621	0.749428377975871
GO:0006080	-1.8958882077932184	-4.270566759602	1.747782425512721
GO:0006081	-2.0757969602346247	0.36452058146817556	0.05374606095736212
GO:0006082	-1.042047856688482	1.1184510607562768	0.8558619185585279
GO:0006084	1.795683504700678	-1.2932760100521339	0.3696480705637235
GO:0006085	-0.6816486104726618	1.4003420491061913	0.37815822802965826
GO:0006090	2.2246955648660833	0.08862483690602652	0.730924116005351
GO:0006091	1.886123301148432	0.12303869615418783	0.6178901172477502
GO:0006094	3.1442610040903265	0.08694532702786795	0.6868329509395856
GO:0006096	3.121435673594492	0.345249803765844	0.7673624768156309
GO:0006097	1.2604762331247503	0.5663614888034569	0.6595786600608129
GO:0006098	1.763170363068598	-0.3568002562679542	0.43450942777579016
GO:0006099	3.102737845540064	0.523057820304464	0.6643742709655065
GO:0006102	-2.441464303374273	-1.0686234812893165	1.757417754759242
GO:0006106	-1.8222192510366266	1.388374151691031	-0.68353418863828
GO:0006107	-1.4706925138234919	0.8142437357745873	-4.518711014161656
GO:0006108	2.406693221688288	-0.7187771778263343	0.4432434230345983
GO:0006109	-0.31120359742639714	1.210744919284414	1.2602399154800672
GO:0006119	-2.4707130178212946	0.5508399028621422	-3.675581856141637
GO:0006139	2.5413830295801336	-0.09223477725761065	0.6256551011699933
GO:0006144	-0.20943081223962956	1.1025325674854027	-5.282604618440221
GO:0006145	-2.2901872380971735	0.7720106263004052	-3.8246258930068713
GO:0006146	-1.7137521489858454	0.8331235666118371	0.590661121090104
GO:0006147	-1.5903633817434137	0.9965310711704003	-2.8082269862991076
GO:0006163	-2.1552427991628473	0.4043316860042321	0.47071078561728186
GO:0006164	2.6132221833467657	-0.513566730514933	0.4774889289635915
GO:0006166	0.7660020605325872	0.504512431129049	0.4940427779454488
GO:0006168	0.0828753725290472	-0.7655549030460609	0.40912953161184973
GO:0006171	-0.1467853769063776	1.5804706234775292	1.0669836565155286
GO:0006177	1.6725513950586492	0.005642531468700085	0.7114278837341566
GO:0006183	0.27279651319982356	0.10769353996140829	0.6378751187819738
GO:0006188	-2.468441365599615	-0.8370810132183326	1.1695420905250806
GO:0006189	2.756432296395319	0.6199049372516381	0.9585458203453321
GO:0006206	-0.5348395093679255	1.105526151164602	-0.8668880895477038
GO:0006207	2.6411399856805975	0.14397853802068106	0.7945650085109968
GO:0006213	-0.6793483480214899	0.8345723767123925	-0.7342018321853381
GO:0006220	0.8244243875742132	0.13891504894120565	0.7169303759235639
GO:0006221	2.372190238595026	-0.11675521542208323	0.5730217560428876
GO:0006223	-1.7461317762136286	1.1460111756168114	0.5058667040664453
GO:0006226	-2.8292707189321344	0.7765699047885644	0.6101833856899042
GO:0006228	0.27279675161840267	0.107693286641668	0.6378748356599111
GO:0006229	-2.6388858541250055	0.7090184707484948	-3.532163544068883
GO:0006231	-1.3281840070485895	1.388197960361075	1.0012162192959089
GO:0006233	-0.7323688253164118	1.3164804596744286	1.18082048140948
GO:0006235	-0.5830887540578669	1.3249368090472924	1.155756787886073
GO:0006241	0.2727679029703314	0.10816535542828909	0.63787894092982
GO:0006259	1.7895350471735174	-0.41210987974779734	0.45981238179390616
GO:0006260	4.178078951001185	0.18235273848397604	0.723433317174365
GO:0006261	2.5631266847849066	-0.28853204657213816	0.8195676966804761
GO:0006265	4.205392302632349	-0.1446519847668899	0.7036813809770841
GO:0006268	0.6238838449716742	1.5529100317798363	1.349663095106532
GO:0006269	1.922664763093012	0.46630352924687735	0.8798368140358228
GO:0006270	3.278541626095789	-1.0722988228954566	0.2987218662399549
GO:0006275	1.5789748445749456	0.036778116627763424	0.7176817371744413
GO:0006281	4.665701390862482	0.021132933004926358	0.6237537353534002
GO:0006282	0.08928883230687923	-0.34326532293932566	0.5280798371184368
GO:0006284	2.1298702970743353	0.16248706172330252	0.7541078939337034
GO:0006289	3.5342981346547777	-0.10098364387529024	0.6158450222808618
GO:0006298	3.770114602208155	-0.7953544240154518	0.686539412965228
GO:0006302	-0.8931874021291559	1.2594013829074608	-0.13047949827725702
GO:0006303	-2.3537019475698298	0.596415700419973	-3.773135109315465
GO:0006304	0.7514635339975531	1.310259522899221	1.4014087482589979
GO:0006306	1.7767250553369696	-0.2730863820471061	1.391258852114131
GO:0006307	0.5917264238596136	0.41868037174565664	0.8717329665321607
GO:0006308	1.7244144693613226	-0.058001917757858124	0.6119279689389963
GO:0006310	5.13014757788183	-0.7082839589275611	0.7048348351616163
GO:0006313	4.031316967368143	0.0008020345412003138	1.1030119224685926
GO:0006323	1.6630216852426702	-2.080215034977366	0.3759579672712583
GO:0006351	3.5723417128101165	0.19341241012437216	0.7354935719866056
GO:0006352	4.13818848288061	-1.2976468186535133	0.6252221032280225
GO:0006353	2.7391788378954107	0.22526753137929312	0.7548914714950818
GO:0006354	-0.4958418592214411	1.0178836006961571	1.1173234149116773
GO:0006355	4.439172388672846	0.07640750895364157	0.7917898162502546
GO:0006364	2.8832017198801214	0.2424712796054589	0.7054079487222928
GO:0006378	-1.8750776036977594	0.9488693494640099	-3.9794344142776232
GO:0006388	-3.559553025603277	-4.001652060047556	1.3993686600822706
GO:0006396	3.257318587660807	0.03288338522536627	0.6387311979431409
GO:0006397	1.8312072769403631	-0.8754548411525978	1.410434202780177
GO:0006400	3.2125469759702856	-0.06052139305399784	0.6825106232661504
GO:0006401	2.0787135378122503	-0.6292113046802772	0.29634405814593023
GO:0006402	2.5410232559442694	-0.4676133971370948	0.5979604101974267
GO:0006412	4.110245944619196	0.2699580807529198	0.8019546135563154
GO:0006415	1.3856648222208197	0.23851466368062368	0.7130569680828351
GO:0006417	-0.10820281350610905	1.0061814207874047	1.3904457851547498
GO:0006418	3.549440448790806	-0.22067300786154398	0.5328895594227809
GO:0006419	2.1927528396845037	-0.9222410898365272	0.4634717195529241
GO:0006420	1.9922381654977972	0.05517840574605337	0.6876678033966321
GO:0006421	0.29089176809789485	1.1505318302951562	1.3319800063270826
GO:0006422	-0.787092088103277	0.3336105067573296	1.4405403896469373
GO:0006423	1.8220460430383856	-0.24066935290472635	0.6022086790997285
GO:0006424	1.528497339844721	-1.558001933590342	0.5045746094781656
GO:0006425	-2.067031739592535	-1.4305335860409034	1.4372784658569593
GO:0006426	1.8845715538263494	-0.2038982491649879	0.5788109242219228
GO:0006427	1.5706816927194769	0.013518394931386624	0.6511028572220106
GO:0006428	-0.2506953462362116	1.1581773180804955	1.4544146820205945
GO:0006429	2.665563227295893	-0.20858682502882608	0.5653522378068168
GO:0006430	1.6900968567133123	-1.240334330097605	0.45731236182635016
GO:0006431	2.272386671662348	-0.4056296329654945	0.5576947743773211
GO:0006432	2.17731464064123	-1.2022103648342384	0.5229028775591154
GO:0006433	0.4044536367654974	1.2038379330478417	1.3010280891556043
GO:0006434	0.22894299185277767	1.2263074536166894	1.239679889311244
GO:0006435	1.820084573388117	0.11207759569508902	0.7514732792276639
GO:0006436	1.3469303861856634	-0.04737847900839576	0.7010167851347227
GO:0006437	0.06856811201574153	1.204080643161367	1.2897944017547864
GO:0006438	2.266816259980219	0.46645879934651724	0.9497563108104963
GO:0006449	-1.196374772429449	0.12998596022946707	1.3039969965118665
GO:0006450	-1.589542268156988	1.3150932211719262	1.1508050724167127
GO:0006457	3.4218633488416845	0.22422936747891775	0.6948589547771711
GO:0006464	1.9958825126886541	-0.21311291863100656	0.569942936790337
GO:0006465	1.5105584875345404	-0.26347717453615793	0.4016160234112043
GO:0006470	-2.116615651488287	1.1687347311816918	0.3274650736946363
GO:0006474	0.08682358419896907	-1.0739735942043556	0.49930242963617033
GO:0006482	-2.534329293608648	-2.9367888550915016	1.8395616575378675
GO:0006486	0.9765115991830999	1.0897025484882104	1.1113997861046094
GO:0006487	-3.171420930266363	-4.4596651177562965	1.0251052542824048
GO:0006488	-3.6545995458364313	-3.520381746784617	0.050824956526209775
GO:0006493	1.1700574175119574	1.1284564156375634	1.1596879526275892
GO:0006506	-3.3110069020986383	-3.5571663956798805	1.5637114807266492
GO:0006508	1.5821810976267034	-0.3553756158508552	0.704784618248393
GO:0006515	-1.3619955762624567	-0.5012528877414955	1.4043855234283704
GO:0006518	4.27415347254278	-1.9720247368969215	0.3811984821457166
GO:0006520	3.864907892107981	-0.1827117334760917	0.5596509964323353
GO:0006522	-1.0049742444753473	1.6382328886829125	-0.4645755723815661
GO:0006523	-0.3853718026876276	-0.7501534204639686	0.3981306269068021
GO:0006525	-0.7448362096547907	1.3433281798206078	0.41875267170851416
GO:0006526	2.7082675710916693	0.4455456454597222	0.8040983989137906
GO:0006527	1.9435559526682074	-0.080545188830067	0.590957322647025
GO:0006528	1.1971787229776556	-0.8293350916065467	0.38838741325323767
GO:0006529	1.4702233091592962	-0.6858717780269874	0.6812457754511136
GO:0006534	1.5776699796915228	-0.09751675461309084	0.5803551520455379
GO:0006535	2.0118863598108465	0.2942913491569268	0.7028786703247327
GO:0006536	1.5817114130258734	0.16275535713059774	0.6566576152343053
GO:0006537	2.0485003010034735	0.8696771282993065	0.9874681993622083
GO:0006541	3.324968399167078	0.06768831054789892	0.767492936481883
GO:0006542	-0.8008683904409235	0.47033888290746084	1.3032853170532483
GO:0006543	-4.365527509093267	-0.9014030676044715	1.061732129682948
GO:0006545	0.2981730715036566	-0.18918117691652903	0.673025117744853
GO:0006546	2.353874446511286	0.06813749860150686	0.6674191146392126
GO:0006547	-2.3586047872304743	0.45298117588384024	-3.372460766206334
GO:0006555	-3.3432687505483454	-0.9059315304912818	1.4029144807953138
GO:0006556	1.7700797334909613	-0.1355095337785972	0.6352289705771703
GO:0006557	-3.3392432912587946	-0.6878564934887184	1.3360058828491468
GO:0006559	-1.5237992986440485	0.5158578772388207	-4.483638210664342
GO:0006561	1.2554208055734808	0.20899510572774282	0.5708750966239471
GO:0006564	0.616885544419306	0.17558145712239615	0.5821369174170989
GO:0006567	-1.8311942800283258	-0.4553715269722236	1.3281542225975294
GO:0006568	-0.44409119927881413	1.5420634169421898	1.1867742701668043
GO:0006571	1.097086550354975	-0.03555836339371332	0.7215860798258085
GO:0006572	-1.765748380064947	0.827794672950338	-4.270325584779332
GO:0006574	-2.461337922453863	0.28900170515401236	-3.678242130647252
GO:0006576	-1.7553547605275934	0.8130514044605004	-0.6346403793197375
GO:0006580	-3.7712944730520075	0.7182998080096947	0.10723455392306036
GO:0006596	-3.0183695539235895	-2.238937674061228	1.8741102977890272
GO:0006605	3.2487321213483984	-0.21526789476053843	0.6329333870906133
GO:0006614	1.9899094120264227	0.09776301871163717	0.6708165346879262
GO:0006629	2.94118422424795	-0.5995412449993385	0.38961590968554205
GO:0006631	-0.507245896697027	1.649581851466726	0.5031781471568841
GO:0006633	3.369956986665743	0.01177156160695425	0.6084770127434034
GO:0006635	-1.802730916380865	0.38396251390797964	-4.050414963136266
GO:0006637	-0.8673986181020563	1.4324443955264794	-3.552051945100377
GO:0006646	-3.5764492734670466	0.7426707763515221	-2.465132637391637
GO:0006650	-0.09141838395593815	1.1350027937732445	1.2487744256157178
GO:0006654	-2.923621056914312	0.8561272640071618	-3.2930268482070666
GO:0006655	-1.8063958867788141	0.9610860962711083	-0.80976550139005
GO:0006662	0.9968510881662542	-1.7420859913982643	0.4091193988222379
GO:0006665	2.631532968640345	-2.4776945691265357	0.3528396799463529
GO:0006696	-0.40758311593530827	1.3294438738666283	1.2921832367080945
GO:0006725	0.19849479353429622	1.0851754565082299	-0.3985089496474963
GO:0006730	2.5304158941507513	-0.1612484361686004	0.6225329949754972
GO:0006740	1.1929384485483343	-2.3484452347912086	0.3623069687980909
GO:0006741	-0.4930094465017145	-0.14833115597145685	0.6605369015831251
GO:0006742	-1.8003591283559626	1.4155443329654442	-0.1794491247039538
GO:0006744	-0.18651044213770085	1.7817592043719994	-1.8942307666640978
GO:0006747	1.2387415186166937	-0.06508552093880304	0.6668474315900106
GO:0006750	-0.5949391111135309	1.4314253945193993	-1.043502016435216
GO:0006751	-0.9062546476125544	1.6961490530811059	-1.555934353242467
GO:0006754	-3.037902234435064	-1.5801323037304176	1.4353093668121595
GO:0006760	-0.16705214822290593	1.2590598482928979	1.1727168127197523
GO:0006772	0.5335990206003363	-1.5870305876888526	0.5589453866066627
GO:0006777	0.15557515776159114	1.737221421702932	0.14236088239138311
GO:0006779	1.580257298111933	0.4064962286792504	0.6910891845125455
GO:0006780	-4.595440266966802	-0.38244721104281076	-0.09163807190472895
GO:0006782	0.7218371645212347	1.3503223080478417	1.1659657522339124
GO:0006783	-1.4613937124013727	1.7344277520023095	0.11637987338488287
GO:0006784	-1.2607849820852106	0.3448199946723687	-4.712441845307897
GO:0006790	1.1871989980936224	-1.3681002240337623	0.36321166299765295
GO:0006793	-1.7554658635854548	0.8871048707805382	-4.08661310232694
GO:0006796	-1.2782381757497614	1.2718467135272729	-0.12242154635007196
GO:0006797	1.1524335161447699	0.5300183911166894	0.890210346807887
GO:0006799	2.5303417459726507	-0.38828551580088266	0.5489977565828461
GO:0006801	-3.9169849141835993	-2.8422282319225562	1.141052083601405
GO:0006807	4.137725175976771	-0.3723179679073585	0.5186523250538606
GO:0006808	-0.024201749205571943	-0.42229670097010263	1.0891158743995923
GO:0006810	2.919495226502436	0.3335526902518975	0.42187322818224615
GO:0006811	0.8449760690927679	1.3633192200504052	-2.2267257408004504
GO:0006813	3.8667653516531164	-0.22371204008238443	0.5715721766698856
GO:0006814	3.3775353000164205	-0.7098419647373451	0.5176304630238313
GO:0006817	2.855744721055048	-0.23335262943880686	0.7278356566328306
GO:0006824	-0.30322682702539616	1.1209241766772973	1.1893191500801343
GO:0006825	-0.4907773717641657	1.771740021213125	-4.89294569052274
GO:0006826	1.6952160612344915	-0.2664142679132713	0.48444369577353186
GO:0006829	-0.4050422891378229	1.7593802828632104	1.1276078387398023
GO:0006835	-1.2018340810537165	1.037797274097036	-4.78758852041776
GO:0006855	4.342662991642969	-0.37209376503603586	0.4959761365551252
GO:0006857	1.4218930021524603	-0.029875742242504444	0.6393709047931928
GO:0006865	1.351354481339472	1.4960278887592064	0.047940926184107724
GO:0006878	0.6905974165201361	-1.1603974681057228	0.40302376591150946
GO:0006879	0.17088544523717708	0.4429578800044762	0.6899727895159025
GO:0006885	0.9918564573526556	-2.254256783024241	0.39294348799174017
GO:0006886	-1.1421693547963923	0.7189521212421166	0.06121508919184393
GO:0006935	0.9734538809061224	1.0917471070132958	1.146994547476222
GO:0006979	2.2650907055139715	0.1345383096776711	0.6431787847775716
GO:0007049	3.5784742549657995	0.49075126837117544	0.8288875087398786
GO:0007059	2.406845809578913	0.41427323411328665	0.6877730801004667
GO:0007062	-0.8441241964101618	0.5643951315723168	1.2972517176765699
GO:0007154	-1.6888712629079645	-2.3594019990124	0.43405482315008825
GO:0007155	1.0181652323007757	1.3469654936633821	0.20823438607638067
GO:0007165	1.880458714127558	1.1997712273441064	1.0750600262779493
GO:0007169	-1.9603360875844782	-5.459044275776316	1.8551364704269666
GO:0008033	3.293080122828501	-0.04754022901767918	0.6095474264818925
GO:0008047	-0.7723907216787165	1.2603058237872826	1.1789254113334913
GO:0008061	2.3018367305994207	-2.431031284824778	0.4364728792804975
GO:0008076	1.558930517792719	-0.4176808576740516	0.6163213229972619
GO:0008081	2.790133060574549	-1.5457500796474708	0.3734961762327451
GO:0008092	0.28057491934301204	1.2147372383914696	1.208433882822444
GO:0008094	1.723520042061823	-0.2090043704666389	0.635472470452239
GO:0008097	0.47391951239110774	0.15857425521237722	0.6407472952503461
GO:0008107	0.735580088257807	1.0906686205707299	1.2007773085731763
GO:0008108	-1.1249665006398981	1.3932251353107201	0.9584331377643842
GO:0008113	1.0156332269907171	-1.237580595508982	0.422981457342555
GO:0008127	1.0652314440012152	-2.353469429508616	0.3783596023220319
GO:0008131	-5.461492894530279	-2.624996719852854	0.7037418498892087
GO:0008134	3.113388182282465	-0.4297331552662147	0.4960468574661512
GO:0008137	3.2363965824842627	0.09159489165170065	0.7289057537216443
GO:0008152	5.48004627382757	-1.075612125889231	0.3885954185623426
GO:0008168	4.199705483078974	0.07520316730363241	0.8302265866894025
GO:0008170	1.6758757845163519	-0.47412684370653757	1.415368513693263
GO:0008171	-2.281253693938238	-0.4286809544719947	0.9394433363575239
GO:0008173	2.143902303338068	0.037858294352124844	0.6501313164133329
GO:0008175	-1.0437854512929743	1.0950877089343773	1.1740622087616224
